,code,name,times_3,times_4,net30,net40,net31,net41
355,600551,时代出版,1.45,1.48,20910.8,27271.2,30360.77,40259.03
356,600506,香梨股份,0.59,-1.7,-790.46,508.39,-464.03,-862.59
357,600505,西昌电力,0.26,0.31,16898.7,18367.89,4415.72,5603.2
358,600469,风神股份,0.84,0.36,21597.9,23410.21,18124.02,8455.14
359,600462,九有股份,-0.05,-0.01,-7683.61,-76022.82,393.03,673.78
360,600439,瑞贝卡,0.62,0.7,18934.28,24625.89,11828.07,17160.66
361,600418,江淮汽车,1.5,1.88,54498.49,61763.82,81751.77,116196.57
362,600409,三友化工,0.99,1.3,57633.03,58666.53,57023.93,76286.0
363,600406,国电南瑞,1.88,1.69,40878.85,85476.76,76773.48,144717.65
364,600387,海越股份,-0.04,4.55,1138.27,879.33,-47.25,4002.59
365,600277,亿利洁能,1.07,0.77,20262.68,33739.82,21755.35,25843.43
366,600255,鑫科材料,-2.95,5.62,2702.42,3410.05,-7981.94,19176.91
367,600228,*ST昌九,0.27,-2.56,-8730.33,1446.94,-2374.0,-3709.08
368,600151,航天机电,0.68,13.55,13778.74,1479.15,9347.02,20045.26
369,600136,当代明诚,59.02,10.19,93.25,1198.65,5503.75,12218.42
370,600111,北方稀土,0.01,0.03,312942.08,347842.35,3433.76,9083.56
371,600050,中国联通,0.35,0.11,140582.36,141224.57,48876.3,15407.41
372,300268,万福生科,-0.16,0.1,5109.31,6026.86,-814.8,587.97
373,300254,仟源医药,0.9,0.85,3219.18,3534.4,2907.39,3014.77
374,300240,飞力达,1.09,0.8,5691.07,8256.35,6188.41,6612.59
375,300235,方直科技,0.94,0.74,1932.69,2494.77,1817.5,1841.26
376,300212,易华录,4.34,2.15,1920.48,6551.52,8331.4,14110.56
377,300198,纳川股份,0.56,0.86,5847.75,7417.06,3290.71,6386.81
378,300163,先锋新材,1.64,1.84,2807.49,3682.09,4597.89,6792.31
379,300149,量子高科,2.87,2.36,1876.13,2750.13,5392.45,6498.1
380,300134,大富科技,0.23,0.67,21031.0,18720.82,4782.27,12466.69
381,300110,华仁药业,0.24,0.27,5947.41,8756.09,1404.78,2394.62
382,300092,科新机电,0.73,1.2,1850.04,2659.42,1343.45,3188.97
383,300089,文化长城,2.45,3.62,4471.79,3774.14,10947.11,13679.72
384,300088,长信科技,1.78,2.28,12927.97,15253.01,23022.63,34709.78
385,300066,三川智慧,2.59,2.13,4383.9,6259.4,11361.26,13357.63
386,002699,美盛文化,3.17,3.93,4725.51,4829.64,15001.45,18995.86
387,002691,冀凯股份,0.34,0.17,2705.57,5052.74,907.24,835.52
388,002685,华东重机,0.32,0.38,5056.64,7839.09,1604.17,2971.79
389,002650,加加食品,1.68,0.95,7604.74,15772.04,12782.21,15009.84
390,002642,荣之联,1.18,3.36,4784.84,7140.56,5669.81,24010.41
391,002640,跨境通,6.51,5.73,4190.23,6870.73,27281.81,39376.82
392,002625,龙生股份,1.25,1.54,2987.89,4274.62,3748.22,6594.25
393,002619,巨龙管业,5.15,4.22,2390.69,5071.23,12321.92,21416.15
394,002583,海能达,1.71,2.75,6048.4,14601.97,10372.21,40182.84
395,002578,闽发铝业,0.28,0.31,3960.63,5766.28,1090.89,1767.26
396,002575,群兴玩具,0.39,0.24,5174.06,5237.27,1995.71,1276.43
397,002569,步森股份,-0.9,0.12,3104.04,5283.36,-2790.28,659.96
398,002547,春兴精工,3.03,3.52,4439.04,4639.59,13449.22,16345.32
399,002526,山东矿机,-0.37,0.08,9481.73,13829.81,-3548.03,1068.74
400,002513,蓝丰生化,1.14,1.28,7702.17,8346.48,8766.5,10718.06
401,002453,天马精化,0.21,-4.05,5527.61,7578.13,1152.15,-30704.57
402,002426,胜利精密,8.55,6.1,6796.37,7043.32,58101.51,42942.11
403,002423,*ST中特,-1.54,0.06,5797.62,9074.36,-8953.03,519.79
404,002417,三元达,-1.93,-1.64,3762.47,6416.85,-7274.83,-10543.58
405,002319,乐通股份,0.31,0.05,1558.12,1827.34,490.3,88.17
406,002299,圣农发展,1.61,1.45,31207.81,46845.48,50308.26,67872.8
407,002282,博深工具,0.27,0.18,5124.37,6751.81,1386.67,1248.45
408,002255,海陆重工,0.51,0.54,10053.1,13970.67,5140.08,7535.26
409,002245,澳洋顺昌,1.97,2.06,7809.4,9999.31,15406.47,20562.14
410,002191,劲嘉股份,1.55,1.47,28526.83,38899.31,44090.61,57072.14
411,002181,粤 传 媒,-25.11,17.28,958.7,1097.16,-24074.57,18953.67
412,002129,中环股份,1.63,2.2,21462.27,18258.73,35068.08,40200.63
413,002120,韵达股份,4.91,56.11,1251.26,2098.19,6137.87,117722.43
414,002082,栋梁新材,0.44,0.44,12761.02,15864.41,5665.98,6973.56
415,002075,沙钢股份,0.53,0.79,24971.38,27766.03,13142.28,21999.55
416,002061,江山化工,1.57,8.69,2643.17,762.75,4161.2,6627.97
417,002050,三花智控,2.3,2.34,29150.81,36588.39,67162.06,85745.53
418,002015,霞客环保,-1.34,-1.78,2106.19,2319.09,-2812.22,-4124.19
419,002012,凯恩股份,-0.16,0.07,9852.64,11813.83,-1586.06,868.91
420,000935,四川双马,0.38,0.52,12260.66,16265.07,4637.9,8453.89
421,000898,鞍钢股份,4.09,-0.75,23900.0,-214600.0,97700.0,161600.0
422,000892,欢瑞世纪,-0.53,420.22,110.72,63.08,-58.81,26507.31
423,000885,同力水泥,0.01,0.18,14834.22,24074.04,214.33,4269.42
424,000838,财信发展,-7.19,-4.04,-1176.54,-2756.45,8455.24,11130.79
425,000821,京山轻机,5.65,27.18,791.37,314.04,4472.88,8536.3
426,000812,陕西金叶,0.59,0.52,3627.75,6745.55,2153.45,3492.67
427,000758,中色股份,1.23,0.77,16583.54,38364.07,20389.78,29601.33
428,000716,黑芝麻,6.78,1.32,891.91,1232.16,6046.95,1631.61
429,000673,当代东方,-8.27,-7.4,-1640.41,-2397.01,13569.3,17747.05
430,000558,莱茵体育,0.4,0.41,5200.29,6162.42,2098.14,2519.22
431,000526,*ST紫学,-7.15,-22.17,497.46,445.13,-3557.81,-9868.32
432,000408,*ST金源,41.9,124.08,1116.56,734.85,46779.88,91180.98
433,000034,神州数码,25.57,24.32,1305.42,1660.22,33382.49,40379.52
434,000032,深桑达Ａ,3.27,2.23,1745.6,2721.86,5707.73,6071.29
435,000029,深深房Ａ,2.73,3.08,8669.77,10120.01,23687.51,31156.74
436,000008,神州高铁,-492.61,-967.31,-44.03,-53.95,21689.79,52186.62
437,000007,全新好,-126.65,13.68,15.84,570.17,-2006.12,7801.9
438,002485,希努尔,0.13,0.04,9431.27,19907.07,1213.62,746.86
439,600325,华发股份,1.4,1.32,27148.51,77005.32,37970.93,101838.19
440,600666,奥瑞德,2.76,13.02,3879.13,3575.22,10710.28,46531.88
441,002626,金达威,1.58,2.27,12361.1,13212.48,19551.86,29976.79
442,002131,利欧股份,5.69,4.9,7651.7,11649.06,43564.28,57101.18
443,000062,深圳华强,6.82,8.62,3947.77,4941.47,26907.98,42586.09
444,600641,万业企业,1.97,4.75,10997.05,15122.87,21717.66,71842.21
445,601628,中国人寿,0.81,1.04,1671700.0,1833100.0,1352800.0,1912700.0
446,600885,宏发股份,-7.22,-4.26,-6627.57,-13647.0,47836.06,58176.85
447,601688,华泰证券,3.61,3.51,133219.15,178442.88,481015.09,627061.15
448,000776,广发证券,3.97,3.89,155966.62,206367.85,618505.65,803010.66
449,600999,招商证券,2.14,2.69,185707.92,200829.4,397847.39,540345.06
450,000739,普洛药业,-18.0,31.87,-958.39,824.94,17254.36,26289.71
451,600123,兰花科创,-0.2,-0.4,118173.84,166262.78,-23626.37,-66004.22
452,002208,合肥城建,0.52,0.68,12911.35,16096.42,6657.51,10875.94
453,002244,滨江集团,7.9,1.78,12858.49,78398.73,101627.84,139880.7
454,002153,石基信息,1.65,1.47,16029.18,26411.37,26461.08,38879.03
455,002568,百润股份,-3.14,-3.16,3325.61,4648.17,-10444.14,-14702.19
456,000987,越秀金控,1.45,1.69,26294.15,36709.96,38241.13,62049.58
457,000639,西王食品,1.25,1.18,9271.6,11409.64,11633.83,13481.51
458,600493,凤竹纺织,10.05,-3.36,142.93,-1677.78,1436.84,5642.09
459,300033,同花顺,14.44,19.63,5002.37,6173.16,72227.82,121157.67
460,600028,中国石化,0.49,0.65,5996000.0,7169700.0,2916600.0,4641600.0
461,600035,楚天高速,1.21,1.32,26698.81,29553.04,32318.97,39045.66
462,300041,回天新材,1.11,1.35,7019.98,7202.48,7773.51,9703.92
463,000993,闽东电力,2.99,1.42,4027.07,1854.7,12033.96,2633.05
464,600163,中闽能源,-0.4,-0.35,-14548.53,-30334.18,5881.93,10547.85
465,002056,横店东磁,1.78,5.89,17362.11,7487.35,30953.59,44118.38
466,002086,东方海洋,1.04,0.8,5569.33,9550.05,5770.53,7661.71
467,002344,海宁皮城,1.38,1.04,35456.74,52701.86,48870.62,54998.82
468,000626,远大控股,4.91,12.88,7654.69,3034.81,37616.17,39093.82
469,002377,国创高新,0.17,0.14,1873.57,3812.54,309.75,521.64
470,300043,星辉娱乐,6.19,5.65,5990.6,8111.77,37110.61,45802.77
471,600367,红星发展,0.37,0.58,7667.3,7858.04,2824.03,4585.95
472,000425,徐工机械,0.06,0.06,283129.92,337862.85,16536.49,20858.32
473,002174,游族网络,204.64,304.87,176.34,192.83,36086.54,58787.99
474,000721,西安饮食,0.5,0.35,3680.81,3576.21,1823.07,1235.12
475,300181,佐力药业,1.91,1.41,3888.34,5092.79,7420.61,7202.04
476,601818,光大银行,1.73,1.68,1413274.0,1806788.8,2443700.0,3032900.0
477,600086,东方金钰,3.87,3.2,5699.98,7826.66,22062.57,25081.52
478,000667,美好置业,3.24,3.99,9628.2,16647.21,31183.04,66485.62
479,600826,兰生股份,23.56,16.09,3557.35,5222.35,83824.85,84043.53
480,600222,太龙药业,0.29,0.31,748.41,1275.13,215.13,401.56
481,600067,冠城大通,0.45,0.4,55412.58,79581.46,24833.86,32151.71
482,600026,中远海能,2.73,1.84,81523.98,104731.55,222406.79,192251.27
483,600716,凤凰股份,-0.35,0.22,-3362.65,23437.29,1180.5,5243.34
484,300205,天喻信息,1.58,0.68,1944.69,2934.36,3081.43,1984.98
485,600350,山东高速,1.66,1.56,148327.08,197746.53,246292.44,308935.75
486,000797,中国武夷,0.33,2.83,3840.53,7760.01,1275.49,21966.42
487,002009,天奇股份,1.04,2.8,6332.99,3709.05,6566.64,10394.01
488,002149,西部材料,-1.74,-0.9,-486.08,-2355.63,844.6,2122.11
489,600754,锦江股份,1.83,2.17,27557.43,32048.14,50566.56,69457.94
490,600664,哈药股份,0.71,1.36,86319.99,57865.89,61110.83,78810.31
491,002596,海南瑞泽,0.35,1.15,4746.95,6121.14,1651.6,7021.65
492,600488,天药股份,0.83,0.68,6070.59,9319.8,5033.06,6380.57
493,000656,金科股份,1.6,1.31,63065.07,106907.94,100857.56,139526.03
494,300188,美亚柏科,1.75,2.97,2624.67,6150.5,4602.48,18262.4
495,600558,大西洋,1.26,1.05,3070.48,4243.01,3872.49,4444.28
496,600862,中航高科,1.26,0.6,6114.93,12198.75,7703.25,7342.21
497,002579,中京电子,3.61,3.26,2668.46,3399.32,9620.82,11098.64
498,000043,中航地产,-0.39,0.31,6682.89,51733.49,-2619.85,16139.09
499,600358,国旅联合,-9.34,2.62,553.96,-6234.02,-5176.27,-16310.36
500,000705,浙江震元,1.18,1.44,2348.47,3153.61,2761.07,4527.56
501,600064,南京高科,3.65,2.54,24822.78,36491.09,90710.66,92652.8
502,300034,钢研高纳,1.61,1.49,4208.69,6439.05,6776.5,9596.79
503,002471,中超控股,1.87,1.39,4725.9,8038.0,8829.54,11194.66
504,601677,明泰铝业,0.85,1.05,23751.34,25617.43,20076.85,26917.75
505,600825,新华传媒,0.35,0.27,10539.74,18049.07,3651.98,4840.7
506,600346,恒力股份,-17.36,-15.95,-3842.4,-7397.32,66685.38,117983.43
507,000555,神州信息,487.87,391.32,25.28,61.84,12333.37,24199.06
508,002455,百川股份,1.77,1.72,3501.13,4648.46,6182.78,7979.44
509,300078,思创医惠,1.32,2.02,7600.67,9310.04,10051.92,18797.89
510,600223,鲁商置业,1.27,0.39,6139.61,23462.75,7810.37,9237.21
511,601377,兴业证券,4.99,4.7,40959.13,43533.96,204480.33,204632.14
512,600403,*ST大有,-1.11,-1.53,115880.6,128254.17,-128613.51,-196263.13
513,000877,天山股份,0.0,0.09,97861.49,113022.22,432.8,9978.54
514,002630,华西能源,2.06,2.0,8559.4,10245.97,17641.1,20507.13
515,002441,众业达,0.77,0.78,14918.73,18396.35,11460.83,14338.36
516,000525,红 太 阳,28.11,1.84,138.26,6869.35,3887.01,12641.31
517,000933,*ST神火,1.0,0.3,82666.91,115058.42,82574.39,34213.92
518,600496,精工钢构,0.55,0.39,24963.21,27979.41,13620.2,10957.31
519,600482,中国动力,13.4,15.47,4940.64,6937.85,66218.57,107324.9
520,000902,新洋丰,-41.75,192.27,-1285.95,292.87,53688.45,56308.67
521,002520,日发精机,0.43,0.42,7741.65,9801.98,3363.81,4112.47
522,002190,成飞集成,2.0,2.04,4475.75,6754.16,8957.88,13771.64
523,600061,国投安信,97.01,152.87,2178.62,1675.71,211344.04,256173.2
524,002484,江海股份,1.19,1.43,8428.12,10448.26,10028.69,14904.66
525,000606,神州易桥,0.64,-3.01,2714.27,-1522.41,1740.91,4581.83
526,002331,皖通科技,2.24,1.49,2505.38,5148.16,5602.69,7687.27
527,001696,宗申动力,0.95,0.85,25843.16,34208.2,24452.05,29111.76
528,002152,广电运通,1.67,1.67,30284.67,50653.38,50702.6,84397.21
529,002265,西仪股份,-0.22,-0.49,-1583.46,-1430.68,343.1,701.26
530,002612,朗姿股份,0.56,0.79,14726.11,20866.08,8243.8,16401.58
531,002145,中核钛白,-0.68,-0.43,-6798.97,-19766.86,4643.18,8409.07
532,002130,沃尔核材,1.65,1.29,5530.67,8315.85,9125.78,10727.64
533,600131,岷江水电,1.84,1.28,8905.43,12810.07,16424.07,16409.42
534,600273,嘉化能源,-4.86,-2.51,-11039.41,-29486.67,53626.41,74047.7
535,600179,安通控股,-1.29,-1.07,-20044.88,-37426.55,25852.07,40129.28
536,000552,靖远煤电,2.06,3.13,5815.21,7081.34,11994.96,22171.86
537,300142,沃森生物,-1.73,0.34,13485.85,20753.76,-23361.06,7045.87
538,600871,石化油服,-10.34,-19.21,85643.7,83904.3,-885799.2,-1611476.3
539,300193,佳士科技,0.94,0.93,8763.05,10893.36,8195.16,10100.88
540,000952,广济药业,7.48,29.27,1668.31,484.55,12480.77,14183.92
541,002566,益盛药业,0.49,0.14,6402.14,9648.41,3112.75,1319.44
542,601988,中国银行,1.4,1.33,9630100.0,12418200.0,13481300.0,16457800.0
543,000597,东北制药,-0.05,-0.06,-12996.18,-39172.33,607.81,2378.81
544,600027,华电国际,129.19,42.23,2878.2,7919.3,371842.8,334444.3
545,300127,银河磁体,0.76,0.82,11033.74,14400.02,8374.2,11829.09
546,300274,阳光电源,2.68,3.21,11094.03,17254.81,29693.53,55361.31
547,002326,永太科技,2.3,4.35,5333.36,6370.94,12276.11,27701.89
548,002023,海特高新,1.12,0.67,3901.73,6107.87,4353.48,4076.84
549,601999,出版传媒,1.32,1.82,6328.81,6758.33,8367.22,12294.67
550,300080,易成新能,0.02,0.16,14131.05,12497.43,347.36,2055.72
551,600077,宋都股份,-8.06,-0.62,-1057.54,32405.95,8522.8,-19947.44
552,002591,恒大高新,-0.34,0.27,3351.29,5245.28,-1154.32,1412.16
553,002617,露笑科技,1.35,1.22,3587.14,5292.93,4839.06,6476.35
554,600251,冠农股份,0.07,0.16,17814.77,16289.0,1219.37,2645.79
555,002087,新野纺织,2.19,2.02,6404.32,10256.34,14038.84,20745.52
556,600784,鲁银投资,0.43,0.14,14892.4,29514.38,6425.64,4171.67
557,300229,拓尔思,1.12,1.87,3815.26,7339.05,4288.59,13700.53
558,600171,上海贝岭,5.35,1.19,728.78,3186.97,3902.42,3785.39
559,600967,北方创业,-0.35,4.3,9165.59,11546.38,-3242.06,49650.87
560,600362,江西铜业,0.18,0.12,546784.44,654944.92,98829.36,78753.81
561,000561,烽火电子,1.66,0.8,4249.92,11052.11,7048.19,8824.01
562,600870,厦华电子,0.05,-0.48,1712.22,1057.96,90.34,-510.21
563,600428,中远海特,0.19,0.33,17553.43,15187.72,3319.09,5026.09
564,600373,中文传媒,2.32,2.68,42695.08,48302.71,98867.0,129536.39
565,002371,北方华创,0.58,0.7,10791.24,13292.85,6277.33,9290.16
566,002079,苏州固锝,1.47,1.64,5422.6,6905.24,7980.28,11340.97
567,002561,徐家汇,0.97,0.95,17758.47,25469.07,17185.88,24146.85
568,300114,中航电测,2.02,1.68,4202.84,6148.91,8493.44,10303.51
569,000929,兰州黄河,-10.41,1.72,183.78,-1459.28,-1913.56,-2509.36
570,300101,振芯科技,1.77,0.84,3705.03,4778.09,6543.83,4000.76
571,601678,滨化股份,0.28,0.59,50653.41,60880.61,13961.93,35881.31
572,300037,新宙邦,2.09,2.07,9032.19,12371.88,18918.24,25591.97
573,600033,福建高速,1.37,1.53,39369.05,43799.05,53807.31,67115.35
574,002156,通富微电,2.07,3.69,5985.33,4902.82,12415.32,18081.46
575,000722,湖南发展,2.11,1.69,6560.52,8289.58,13867.74,14049.14
576,603333,明星电缆,-0.33,-0.58,9292.82,13282.13,-3054.81,-7759.27
577,600749,西藏旅游,-2.31,-8.92,1135.19,1067.01,-2620.75,-9512.41
578,002577,雷柏科技,0.25,0.18,7007.15,10236.13,1783.17,1793.53
579,600548,深高速,1.34,1.34,70718.43,87514.61,94675.53,116935.32
580,600822,上海物贸,0.23,0.14,7106.33,10627.47,1659.18,1471.43
581,600722,金牛化工,-0.14,-0.11,-11164.94,-24662.47,1572.58,2591.7
582,600218,全柴动力,1.97,3.73,4515.52,2543.95,8904.01,9489.14
583,002301,齐心集团,1.37,1.59,4872.77,6615.87,6674.63,10489.14
584,300108,双龙股份,5.26,6.82,2032.43,2733.27,10684.37,18636.13
585,600096,云天化,-8.06,-19.91,19330.11,16875.14,-155890.03,-335949.24
586,600769,祥龙电业,-0.05,-0.01,-4026.94,-22308.9,217.14,179.19
587,000790,泰合健康,1.64,3.96,1224.79,2084.15,2008.21,8249.74
588,600711,盛屯矿业,-11.52,6.9,-1016.25,2732.56,11705.77,18856.49
589,600610,中毅达,-5.05,0.83,339.04,564.33,-1713.1,468.82
590,002587,奥拓电子,2.05,2.57,2897.07,3356.48,5944.96,8628.24
591,000589,黔轮胎Ａ,0.12,0.16,5966.66,9538.4,702.68,1522.72
592,000419,通程控股,0.91,0.47,9147.53,21629.82,8309.0,10224.85
593,002140,东华科技,0.56,0.29,14641.76,27730.15,8214.45,8180.02
594,600575,皖江物流,1.57,1.43,25389.04,33114.02,39967.79,47277.73
595,600563,法拉电子,1.24,1.39,22081.45,28066.04,27389.55,38955.45
596,000507,珠海港,0.41,0.36,20481.34,29199.42,8400.23,10421.92
597,600227,赤天化,-1.46,-3.76,7489.82,9285.43,-10921.5,-34953.42
598,600343,航天动力,0.64,0.54,2926.12,5520.17,1870.19,2965.77
599,600235,民丰特纸,0.47,1.67,1740.42,750.35,810.6,1255.07
600,300319,麦捷科技,5.18,4.98,2252.93,3142.05,11666.56,15646.2
601,002408,齐翔腾达,0.56,0.99,45254.16,50642.72,25289.78,50251.02
602,300207,欣旺达,4.96,5.44,5773.27,8267.28,28617.03,44993.0
603,000514,渝 开 发,0.21,0.82,5298.38,14924.01,1088.6,12266.15
604,300096,易联众,-0.19,0.12,5129.24,8635.33,-969.12,1059.82
605,300016,北陆药业,2.54,0.37,3219.35,4421.18,8188.47,1637.95
606,002295,精艺股份,0.3,0.43,3058.07,2149.46,906.31,918.43
607,000023,深天地Ａ,29.7,1.07,27.84,927.58,826.78,995.22
608,002395,双象股份,0.66,0.89,3631.97,3994.39,2412.6,3555.09
609,601168,西部矿业,0.16,0.12,76412.43,85871.17,12047.53,9980.08
610,000868,安凯客车,0.49,0.52,5281.94,9813.89,2578.6,5135.07
611,300172,中电环保,2.85,2.36,2595.89,4622.03,7407.92,10904.3
612,002249,大洋电机,1.79,2.22,16691.32,22980.28,29928.62,50935.01
613,600460,士兰微,0.46,0.63,13061.89,15322.15,6063.77,9589.14
614,600560,金自天正,0.29,0.28,5021.7,7079.39,1468.8,1985.41
615,002119,康强电子,1.06,3.88,3016.5,1124.32,3196.57,4361.79
616,600531,豫光金铅,0.38,2.0,15843.06,8804.27,6061.66,17642.22
617,000038,深大通,40.9,111.54,265.85,209.12,10872.64,23325.44
618,002421,达实智能,5.9,6.13,2864.12,4496.26,16910.13,27549.54
619,300139,晓程科技,0.25,0.35,5839.51,7931.23,1464.66,2798.51
620,600167,联美控股,6.83,8.5,4362.12,8220.44,29801.91,69892.42
621,600113,浙江东日,1.05,1.38,7516.14,7212.85,7920.28,9941.95
622,300017,网宿科技,25.41,22.85,3604.81,5472.17,91613.74,125039.66
623,600267,海正药业,0.09,-0.19,34958.69,50408.13,3100.44,-9442.81
624,600688,上海石化,2.5,6.31,165157.9,94441.4,413006.1,595557.6
625,300159,新研股份,1.77,3.17,6062.64,7919.68,10721.74,25093.73
626,000543,皖能电力,13.69,46.14,5643.92,1926.76,77266.31,88903.3
627,600801,华新水泥,0.18,0.42,90451.16,107526.85,16080.74,45194.04
628,600962,国投中鲁,0.07,0.02,5224.8,4477.63,351.71,90.0
629,002077,大港股份,0.5,0.64,4038.55,6492.49,2031.32,4159.49
630,600366,宁波韵升,1.96,1.21,39606.89,66144.47,77603.11,79972.13
631,600262,北方股份,-0.03,0.14,9504.91,12587.99,-283.56,1737.09
632,300144,宋城演艺,4.01,4.06,19041.71,22221.86,76379.27,90230.52
633,002407,多氟多,5.37,5.95,7047.19,8027.0,37858.58,47776.48
634,002501,利源精制,3.56,3.88,11694.66,14170.42,41611.5,55028.48
635,600605,汇通能源,3.67,4.22,611.81,587.54,2245.92,2482.26
636,002530,丰东股份,0.29,0.96,3574.7,4854.87,1020.96,4655.68
637,300141,和顺电气,0.58,0.79,2605.32,3764.85,1520.8,2972.91
638,300177,中海达,0.62,0.3,3439.13,6229.41,2149.12,1888.29
639,000590,启迪古汉,0.25,0.76,4992.86,7213.44,1233.82,5517.52
640,600621,华鑫股份,1.44,1.13,9939.47,13635.59,14317.83,15421.55
641,002469,三维工程,0.62,0.17,4695.56,6874.06,2919.19,1176.7
642,000850,华茂股份,0.16,0.32,38650.63,30479.73,6193.8,9857.48
643,002559,亚威股份,0.71,1.23,7797.68,9521.74,5527.78,11678.96
644,600303,曙光股份,0.25,0.34,13750.43,17766.19,3458.6,6068.97
645,300014,亿纬锂能,2.69,2.94,5911.03,8578.36,15876.73,25181.52
646,600513,联环药业,2.54,2.56,1802.34,2450.79,4570.85,6269.02
647,600495,晋西车轴,0.11,0.27,5017.76,9971.78,557.19,2694.31
648,000708,大冶特钢,0.48,0.5,44868.38,58493.14,21397.38,29268.07
649,000608,阳光股份,-1.73,-2.71,19410.2,17305.2,-33575.5,-46823.8
650,600389,江山股份,-0.26,10.36,-3105.73,505.38,808.61,5238.04
651,300282,汇冠股份,6.25,5.55,1450.4,2264.19,9065.8,12570.25
652,300257,开山股份,0.35,0.34,21589.76,29364.75,7549.49,9945.57
653,002362,汉王科技,-0.05,-0.04,-27777.28,-49669.57,1498.15,2131.92
654,002029,七 匹 狼,0.58,0.65,28887.34,41230.8,16885.57,26719.16
655,601118,海南橡胶,-0.39,0.08,71018.06,76103.2,-27700.69,6130.55
656,002574,明牌珠宝,0.24,0.17,21083.36,25077.62,5141.85,4371.38
657,002105,信隆健康,2.47,1.67,904.0,1706.88,2228.65,2855.17
658,002253,川大智胜,1.04,0.76,1996.17,5098.9,2067.58,3889.1
659,300179,四方达,0.53,0.83,2715.17,3558.99,1428.26,2951.52
660,002337,赛象科技,-0.19,0.36,2837.67,3544.03,-552.77,1291.05
661,600000,浦发银行,2.04,1.95,1990992.34,2728598.1,4068200.0,5309900.0
662,002277,友阿股份,0.92,1.03,25474.99,29048.1,23406.96,29917.18
663,300105,龙源技术,-0.74,-0.94,7334.82,17433.9,-5410.02,-16448.47
664,002348,高乐股份,0.44,0.48,8606.49,8878.21,3778.76,4254.67
665,002074,国轩高科,16.52,28.27,4463.83,3647.26,73750.62,103093.97
666,000027,深圳能源,1.36,1.2,98448.98,112461.09,133793.47,134707.03
667,002409,雅克科技,0.7,0.93,5909.6,7267.17,4129.01,6784.09
668,600330,天通股份,6.09,9.12,1783.85,1210.31,10856.36,11033.17
669,300067,安诺其,2.67,2.56,2460.54,3197.91,6567.59,8185.8
670,000990,诚志股份,-0.96,3.5,2440.38,3166.23,-2332.28,11078.01
671,002643,万润股份,2.45,2.65,10205.13,12024.11,25053.06,31865.27
672,002109,兴化股份,-0.54,0.16,13134.23,17289.22,-7125.53,2808.24
673,300119,瑞普生物,1.17,1.16,8470.58,11409.47,9913.27,13278.25
674,300138,晨光生物,1.42,1.23,5597.3,7503.11,7944.35,9247.4
675,600880,博瑞传播,0.23,0.15,28010.32,39384.46,6303.94,6013.61
676,600232,金鹰股份,0.81,1.09,2303.44,2674.36,1864.45,2905.64
677,300234,开尔新材,0.73,0.65,3505.05,4371.27,2541.62,2845.57
678,000975,银泰资源,11.48,7.33,1427.96,2997.09,16392.27,21964.36
679,002224,三 力 士,4.55,5.08,3394.12,4449.75,15435.05,22582.89
680,002634,棒杰股份,0.89,0.88,3313.72,4611.39,2936.99,4039.81
681,002310,东方园林,1.5,2.88,34401.83,44973.49,51708.38,129560.85
682,600095,哈高科,-0.62,0.72,1867.5,2150.09,-1158.24,1537.73
683,600106,重庆路桥,1.01,0.83,24289.99,35555.04,24418.07,29526.3
684,600812,华北制药,3.82,0.44,1695.57,12476.99,6475.56,5441.51
685,002391,长青股份,1.53,1.43,8849.51,11344.46,13509.68,16264.59
686,002367,康力电梯,3.27,2.81,11240.23,15110.24,36791.39,42406.83
687,000702,正虹科技,-1.01,0.4,423.46,502.5,-427.64,202.45
688,300143,星河生物,0.84,0.94,3702.39,5884.96,3092.84,5508.04
689,600618,氯碱化工,-0.2,-1.43,22839.33,22977.33,-4632.14,-32809.18
690,002355,兴民智通,0.44,0.43,8946.37,11782.18,3903.86,5081.63
691,300218,安利股份,1.02,1.02,4703.83,5743.51,4818.77,5837.91
692,600990,四创电子,4.06,2.7,738.37,4796.72,2996.1,12945.5
693,600691,阳煤化工,26.28,17.91,-2866.09,-5072.35,-75314.48,-90851.56
694,000070,特发信息,4.8,5.32,2594.21,3676.88,12447.37,19578.51
695,002308,威创股份,0.73,0.71,16299.59,25838.52,11905.09,18223.35
696,300239,东宝生物,0.87,0.78,1502.52,2467.15,1304.33,1922.7
697,002018,华信国际,-7.66,95.37,-2763.35,385.92,21165.1,36803.93
698,002368,太极股份,0.86,2.69,7496.12,11211.82,6482.03,30159.54
699,000720,新能泰山,0.35,0.38,-12419.12,-17693.43,-4364.47,-6670.57
700,600608,*ST沪科,-0.78,-1.45,2762.77,1646.72,-2146.13,-2379.63
701,002100,天康生物,3.71,5.11,8601.23,7688.74,31888.48,39254.14
702,300045,华力创通,0.73,0.84,3252.53,6105.73,2363.78,5102.64
703,002340,格林美,2.21,2.19,8992.98,12054.04,19836.53,26373.19
704,600721,百花村,3.44,1.84,3090.91,7553.91,10630.47,13913.42
705,000712,锦龙股份,7.38,16.74,3692.76,2183.25,27262.24,36556.41
706,002540,亚太科技,2.16,2.4,9271.27,12357.63,20060.73,29677.22
707,002320,海峡股份,0.77,0.76,17607.19,20605.43,13502.41,15686.93
708,600270,外运发展,2.13,2.2,33495.4,45227.1,71490.18,99525.17
709,002523,天桥起重,1.43,1.69,4855.96,6334.37,6949.05,10698.65
