,code,name,times_4,net40,net41
554,600179,安通控股,37.99,1056.32,40129.28
555,002140,东华科技,0.35,23519.6,8180.02
556,000627,天茂集团,-17.61,-10101.1,177871.89
557,600435,北方导航,1.87,2291.33,4289.85
558,600015,华夏银行,1.27,1550600.0,1967700.0
559,600354,敦煌种业,-14.65,1733.74,-25403.86
560,601988,中国银行,1.05,15691100.0,16457800.0
561,600037,歌华有线,1.92,37674.62,72520.19
562,600170,上海建工,1.3,161809.0,209550.12
563,300094,国联水产,1.66,5648.68,9394.46
564,000410,*ST沈机,-73.51,1909.16,-140332.93
565,000861,海印股份,0.52,39762.34,20634.72
566,000700,模塑科技,0.86,21709.95,18617.31
567,600169,太原重工,-75.29,2550.47,-192031.2
568,601222,林洋能源,1.28,37151.48,47442.48
569,000917,电广传媒,0.69,48366.69,33314.18
570,601518,吉林高速,0.66,28906.74,19194.68
571,300403,地尔汉宇,1.62,11853.68,19156.6
572,600302,标准股份,5.22,1129.39,5895.36
573,300363,博腾股份,1.71,10020.14,17118.97
574,300269,联建光电,24.77,1626.69,40296.02
575,300457,赢合科技,2.46,5034.32,12387.15
576,000819,岳阳兴长,0.49,6245.35,3033.76
577,600796,钱江生化,1.07,3064.44,3283.21
578,002251,步 步 高,0.32,41545.05,13270.47
579,600076,康欣新材,7.37,5209.05,38387.39
580,600149,*ST坊展,0.49,-5062.89,-2479.42
581,002354,天神娱乐,49.36,1107.55,54673.41
582,002036,联创电子,12.43,1693.82,21047.95
583,600290,华仪电气,-1.09,4460.71,-4842.16
584,002119,康强电子,2.52,1728.55,4361.79
585,000631,顺发恒业,0.6,60983.75,36631.76
586,603558,健盛集团,1.37,7543.65,10362.3
587,601607,上海医药,1.43,224292.51,319639.46
588,002683,宏大爆破,0.38,16398.85,6263.27
589,600206,有研新材,24.84,192.83,4789.38
590,300557,理工光科,1.21,3609.4,4357.54
591,603123,翠微股份,0.84,13340.27,11210.58
592,002517,恺英网络,148.9,457.84,68174.26
593,600717,天津港,1.18,106743.2,126368.67
594,600896,览海投资,-23.28,1973.49,-45936.69
595,600582,天地科技,1.09,85269.37,93187.96
596,002490,*ST墨龙,3.49,-17572.22,-61247.64
597,002375,亚厦股份,0.36,89467.78,31929.39
598,600882,广泽股份,0.15,22081.39,3221.01
599,000952,广济药业,58.56,242.2,14183.92
600,002484,江海股份,1.15,12917.43,14904.66
601,600479,千金药业,1.21,12376.79,14942.87
602,000619,海螺型材,0.54,13954.02,7597.19
603,603718,海利生物,0.72,11878.95,8553.63
604,002370,亚太药业,22.86,548.02,12529.06
605,002680,长生生物,11.89,3573.62,42486.75
606,000567,海德股份,1.09,272.8,297.77
607,600515,海航基础,29.02,3307.2,95975.83
608,600540,*ST新赛,12.3,-3851.59,-47379.68
609,000676,智度股份,15.02,2104.3,31611.38
610,600225,*ST松江,1.57,-28911.95,-45500.02
611,600331,宏达股份,4.86,2644.96,12844.51
612,002598,山东章鼓,0.69,8141.24,5586.19
613,600613,神奇制药,1.63,11154.0,18205.98
614,002559,亚威股份,1.43,8178.64,11678.96
615,600155,宝硕股份,-0.2,69363.62,-14212.1
616,002044,美年健康,-54.36,-623.47,33891.04
617,002553,南方轴承,1.53,4719.49,7228.0
618,600816,安信信托,10.85,27960.18,303394.74
619,002017,东信和平,1.86,4397.4,8171.16
620,000598,兴蓉环境,1.17,74551.85,87421.51
621,002421,达实智能,3.35,8229.42,27549.54
622,002123,梦网荣信,3.38,7584.35,25613.32
623,600028,中国石化,0.69,6717900.0,4641600.0
624,002057,中钢天源,1.61,2130.76,3437.69
625,300006,莱美药业,0.11,6080.86,698.11
626,600633,浙数文化,1.49,41165.83,61163.22
627,002454,松芝股份,0.98,23951.84,23413.83
628,600987,航民股份,1.32,41110.7,54281.05
629,300046,台基股份,0.96,4017.24,3854.35
630,000534,万泽股份,0.5,15150.71,7619.02
631,000698,沈阳化工,9.21,3697.0,34049.22
632,002562,兄弟科技,9.1,1842.88,16766.84
633,002666,德联集团,0.88,15985.07,14055.28
634,603322,超讯通信,1.76,1716.47,3029.06
635,600067,冠城大通,0.25,127777.53,32151.71
636,000691,ST亚太,0.51,262.63,134.63
637,600110,诺德股份,4.79,552.74,2648.22
638,000564,供销大集,6.31,6365.98,40140.11
639,002397,梦洁股份,0.99,9868.43,9727.28
640,600993,马应龙,1.34,18632.44,25024.39
641,002335,科华恒盛,1.51,11396.75,17156.71
642,300570,太辰光,1.38,7342.01,10139.68
643,002108,沧州明珠,3.26,14935.56,48731.95
644,600339,中油工程,238.34,540.22,128753.91
645,600395,盘江股份,0.41,47978.89,19602.28
646,300318,博晖创新,0.43,5425.67,2359.92
647,300395,菲利华,1.56,6914.66,10803.11
648,000062,深圳华强,1.03,41201.42,42586.09
649,002662,京威股份,2.0,31703.11,63545.18
650,600676,交运股份,1.02,30037.79,30767.04
651,600531,豫光金铅,-0.35,-49865.95,17642.22
652,300443,金雷风电,4.0,5246.6,20988.36
653,300548,博创科技,1.92,3537.36,6790.59
654,601968,宝钢包装,0.08,12761.02,988.51
655,601377,兴业证券,3.04,67294.07,204632.14
656,002389,南洋科技,3.49,3519.92,12277.68
657,000009,中国宝安,0.8,29240.0,23338.39
658,600016,民生银行,1.13,4227800.0,4784300.0
659,002100,天康生物,2.31,16979.74,39254.14
660,300448,浩云科技,1.67,5204.31,8716.01
661,002387,黑牛食品,1.8,1457.08,2618.54
662,000668,荣丰控股,-23.15,176.82,-4093.56
663,002073,软控股份,-6.12,12613.45,-77139.42
664,002420,毅昌股份,-0.35,-5515.22,1920.52
665,601028,玉龙股份,-4.31,14873.92,-64034.97
666,600872,中炬高新,1.7,21283.78,36236.93
667,300043,星辉娱乐,3.41,13425.6,45802.77
668,300266,兴源环境,8.6,2160.14,18578.17
669,000971,高升控股,-7.2,-1542.06,11104.25
670,000590,启迪古汉,-0.34,-16445.05,5517.52
671,300107,建新股份,0.63,3613.33,2275.28
672,600731,湖南海利,1.81,782.36,1415.5
673,002275,桂林三金,0.94,42026.79,39366.0
674,600218,全柴动力,2.75,3455.13,9489.14
675,000593,大通燃气,-1.41,3909.89,-5508.43
676,000993,闽东电力,0.43,6148.88,2633.05
677,600191,华资实业,1.45,687.16,993.96
678,600178,东安动力,-0.14,-55709.63,7854.68
679,600995,文山电力,1.23,12951.37,15937.56
680,600240,华业资本,2.43,50041.91,121849.87
681,002439,启明星辰,2.17,12239.55,26517.19
682,300031,宝通科技,1.38,10214.62,14072.57
683,000835,长城动漫,-13.66,590.11,-8063.21
684,600080,金花股份,0.6,4559.44,2729.91
685,000059,华锦股份,-11.62,-15517.83,180324.35
686,300012,华测检测,0.68,14964.52,10153.79
687,002221,东华能源,3.76,12503.59,46988.11
688,300050,世纪鼎利,-1.73,-6923.6,11993.82
689,600856,中天能源,25.05,1735.9,43484.17
690,603568,伟明环保,1.92,17096.72,32855.79
691,300106,西部牧业,-1.92,2717.7,-5221.47
692,002024,苏宁云商,1.89,37177.0,70441.4
693,601798,蓝科高新,-1.65,8330.88,-13737.96
694,002253,川大智胜,0.57,6839.86,3889.1
695,300638,广和通,5.91,682.59,4032.15
696,002544,杰赛科技,1.1,9698.58,10644.69
697,600182,S佳通,0.53,28262.54,15115.83
698,600390,五矿资本,157.83,986.51,155705.79
699,000878,云南铜业,-0.14,-149611.64,20342.72
700,300005,探路者,0.67,24880.38,16560.51
701,002258,利尔化学,2.0,10408.86,20834.73
702,603636,南威软件,0.65,7949.46,5147.47
703,000026,飞亚达Ａ,0.85,13012.51,11066.27
704,300532,今天国际,0.93,5874.14,5464.03
705,600861,北京城乡,0.95,9301.89,8872.59
706,600120,浙江东方,1.09,60832.95,66129.92
707,002836,新宏泽,0.73,6853.89,5031.07
708,300522,世名科技,1.63,3965.17,6465.12
709,002376,新北洋,1.0,22704.3,22712.66
710,600692,亚通股份,1.8,2612.39,4712.12
711,300195,长荣股份,0.95,14300.73,13564.82
712,300368,汇金股份,0.83,5499.48,4573.67
713,002054,德美化工,1.29,11529.74,14832.93
714,000681,视觉中国,48.14,445.87,21465.92
715,600867,通化东宝,3.48,18391.34,64092.34
716,000423,东阿阿胶,1.54,120287.82,185247.35
717,300049,福瑞股份,24.68,490.54,12104.79
718,002111,威海广泰,1.8,9360.73,16853.96
719,600271,航天信息,1.41,109253.42,153593.98
720,000777,中核科技,1.64,6428.25,10542.27
721,603085,天成自控,1.46,2410.83,3522.13
722,603698,XD航天工,0.72,22833.78,16386.18
723,300212,易华录,1.5,9428.76,14110.56
724,600230,沧州大化,3.02,12275.53,37106.39
725,300485,赛升药业,1.61,16078.89,25840.59
726,300573,兴齐眼药,1.18,4609.73,5427.93
727,603726,朗迪集团,1.23,5455.1,6715.53
728,002800,天顺股份,1.12,3170.63,3543.48
729,603909,合诚股份,1.22,4727.5,5784.35
730,603861,白云电器,1.21,13328.66,16150.98
731,603677,奇精机械,1.39,6324.82,8817.54
732,603608,天创时尚,1.13,10405.44,11727.88
733,603603,博天环境,1.72,8351.19,14374.19
734,603598,引力传媒,0.52,6349.08,3303.19
735,603416,信捷电气,1.6,6243.18,10019.03
736,603366,日出东方,0.79,30789.09,24381.51
737,603299,井神股份,0.17,13473.43,2295.45
738,603090,宏盛股份,1.1,3615.99,3985.13
739,603016,新宏泰,0.94,7017.94,6594.45
740,603010,万盛股份,2.54,5883.13,14951.75
741,601998,中信银行,1.06,3917500.0,4162900.0
742,601989,中国重工,0.24,293537.8,69803.36
743,601965,中国汽研,0.81,42218.19,34184.23
744,601919,中远海控,-42.07,23546.99,-990600.36
745,601899,紫金矿业,0.87,212535.38,183979.88
746,601857,中国石油,0.06,12957700.0,790000.0
747,601818,光大银行,1.14,2671500.0,3032900.0
748,601808,XD中海油,-1.71,671596.71,-1145618.63
749,601717,郑煤机,0.07,86671.24,6199.74
750,601677,明泰铝业,4.53,5943.2,26917.75
751,601666,平煤股份,1.13,66676.29,75325.5
752,601608,中信重工,-3.17,49971.03,-158393.73
753,601555,东吴证券,3.92,38263.62,149828.85
754,601328,交通银行,1.08,6229500.0,6721000.0
755,601155,新城控股,2.57,117432.86,301922.85
756,601088,中国神华,0.5,4567800.0,2271200.0
757,601069,西部黄金,1.04,12145.19,12654.97
758,601001,大同煤业,-0.13,-140060.3,18571.19
759,600969,郴电国际,0.79,12657.27,10021.36
760,600900,长江电力,2.29,907074.11,2078118.26
761,600890,中房股份,-2.83,1482.92,-4201.88
762,600875,东方电气,-0.76,234943.16,-178430.68
763,600846,同济科技,1.13,16058.93,18161.26
764,600836,界龙实业,-1.03,1064.6,-1098.34
765,600829,人民同泰,34.74,646.21,22450.99
766,600795,国电电力,0.75,627915.61,472728.37
767,600740,山西焦化,2.55,1734.89,4421.64
768,600739,辽宁成大,1.12,84640.59,94780.41
769,600738,兰州民百,0.57,11044.42,6243.88
770,600734,实达集团,25.1,732.14,18375.08
771,600733,S*ST前锋,-0.85,3909.67,-3340.21
772,600727,鲁北化工,2.13,1417.02,3015.84
773,600725,ST云维,40.05,3856.55,154456.34
774,600718,东软集团,4.5,41093.87,185097.72
775,600701,工大高新,6.17,1241.98,7658.02
776,600688,上海石化,2.97,200354.5,595557.6
777,600673,东阳光科,0.75,14616.44,10948.39
778,600671,天目药业,0.58,210.84,121.72
779,600666,奥瑞德,14.21,3274.58,46531.88
780,600657,XD信达地,1.25,70389.92,88099.54
781,600655,豫园商城,0.49,98084.85,47884.45
782,600648,外高桥,1.33,54451.39,72255.32
783,600643,爱建集团,1.31,47525.47,62050.08
784,600628,新世界,1.04,24322.66,25272.05
785,600619,海立股份,1.69,10412.92,17616.36
786,600616,金枫酒业,0.58,11686.35,6729.55
787,600609,金杯汽车,-11.79,1767.25,-20841.52
788,600603,广汇物流,2.01,12311.12,24687.11
789,600590,泰豪科技,8.44,1467.4,12382.92
790,600579,天华院,-0.15,-4150.94,627.99
791,600569,安阳钢铁,2.37,5205.04,12323.71
792,600568,中珠医疗,4.71,6243.03,29417.41
793,600559,老白干酒,1.69,6555.97,11084.33
794,600556,ST慧球,-0.81,3264.48,-2635.89
795,600527,江南高纤,0.11,23899.35,2744.91
796,600513,联环药业,1.64,3832.61,6269.02
797,600507,方大特钢,1.18,56277.03,66583.73
798,600490,鹏欣资源,0.52,9879.65,5149.29
799,600488,天药股份,1.23,5192.57,6380.57
800,600485,信威集团,103.15,1480.39,152695.92
801,600468,百利电气,1.58,3378.46,5325.52
802,600462,九有股份,0.94,719.7,673.78
803,600460,士兰微,0.83,11526.77,9589.14
804,600369,西南证券,1.46,63032.88,91757.27
805,600358,国旅联合,-15.59,1046.17,-16310.36
806,600353,旭光股份,0.5,8671.75,4357.53
807,600323,瀚蓝环境,2.17,23387.81,50856.75
808,600318,新力金融,1.52,10705.24,16265.56
809,600289,亿阳信通,1.54,8431.38,12981.65
810,600277,亿利洁能,1.02,25230.31,25843.43
811,600252,中恒集团,0.66,74251.59,48935.67
812,600210,紫江企业,0.98,22792.12,22388.6
813,600197,伊力特,1.01,27274.86,27680.13
814,600193,创兴资源,-1.53,8337.79,-12790.88
815,600165,新日恒力,-17.34,1107.43,-19202.07
816,600146,商赢环球,-0.31,-9200.56,2890.86
817,600136,当代明诚,103.48,118.07,12218.42
818,600116,三峡水利,2.22,10420.28,23130.72
819,600100,同方股份,6.36,67695.12,430232.93
820,600053,九鼎投资,24.56,2557.06,62794.41
821,600051,宁波联合,2.48,6002.76,14859.95
822,600050,中国联通,0.04,344285.38,15407.41
823,600029,南方航空,2.67,189500.0,505500.0
824,600009,上海机场,1.5,187285.46,280565.07
825,600006,东风汽车,4.36,5018.26,21885.45
826,300612,宣亚国际,4.68,1253.43,5871.01
827,300543,朗科智能,1.81,4229.75,7658.08
828,300520,科大国创,1.33,4296.09,5692.74
829,300518,盛讯达,1.31,7605.49,9967.39
830,300510,金冠电气,1.38,4094.51,5636.68
831,300500,启迪设计,1.05,5947.55,6218.68
832,300497,富祥股份,3.86,4507.27,17390.94
833,300486,东杰智能,-0.92,5316.15,-4904.94
834,300472,新元科技,0.49,3333.73,1619.69
835,300467,迅游科技,0.85,4585.91,3911.51
836,300466,赛摩电气,1.32,4281.27,5645.56
837,300462,华铭智能,0.99,4915.42,4857.38
838,300440,运达科技,1.43,9403.19,13459.64
839,300427,红相电力,1.39,5307.38,7381.59
840,300423,鲁亿通,0.75,3302.98,2476.46
841,300414,中光防雷,1.24,4660.7,5777.35
842,300413,快乐购,0.36,18487.64,6652.81
843,300396,迪瑞医疗,1.34,9360.78,12513.62
844,300367,东方网力,3.29,10187.09,33471.07
845,300364,中文在线,0.78,4487.39,3504.47
846,300349,金卡智能,0.75,11642.32,8760.84
847,300348,长亮科技,4.66,2174.72,10125.29
848,300345,红宇新材,0.41,2221.83,913.54
849,300333,兆日科技,0.38,5086.2,1910.26
850,300331,苏大维格,2.3,1376.17,3163.92
851,300315,掌趣科技,3.31,15361.94,50858.58
852,300313,天山生物,-14.52,961.58,-13962.98
853,300312,邦讯技术,-0.34,-5839.46,1968.18
854,300301,长方集团,-2.28,2748.65,-6274.47
855,300298,三诺生物,0.7,16530.63,11519.83
856,300297,蓝盾股份,10.1,3196.33,32289.49
857,300291,华录百纳,3.07,12336.58,37845.78
858,300289,利德曼,0.63,11007.2,6964.86
859,300278,华昌达,6.78,1719.01,11647.07
860,300268,万福生科,-0.03,-18776.92,587.97
861,300267,尔康制药,5.32,19292.94,102643.45
862,300252,金信诺,8.41,2323.27,19543.69
863,300248,新开普,3.44,2469.6,8485.02
864,300234,开尔新材,0.57,5002.2,2845.57
865,300207,欣旺达,5.55,8103.2,44993.0
866,300201,海伦哲,15.91,555.55,8838.28
867,300198,纳川股份,0.7,9175.63,6386.81
868,300168,万达信息,1.62,14671.32,23827.32
869,300163,先锋新材,3.1,2188.46,6792.31
870,300161,华中数控,1.32,1005.6,1331.83
871,300152,科融环境,-2.85,4634.0,-13184.07
872,300151,昌红科技,0.89,3544.69,3150.2
873,300149,量子高科,1.64,3973.18,6498.1
874,300148,天舟文化,11.98,2032.4,24356.9
875,300134,大富科技,2.25,5531.4,12466.69
876,300116,坚瑞沃能,87.94,482.79,42455.15
877,300109,新开源,3.97,2016.51,8003.98
878,300108,双龙股份,6.86,2716.12,18636.13
879,300104,乐视网,2.18,25500.97,55475.92
880,300100,双林股份,3.18,10264.1,32675.31
881,300095,华伍股份,0.7,6611.06,4642.77
882,300093,金刚玻璃,0.4,1167.84,468.38
883,300089,文化长城,38.0,359.97,13679.72
884,300088,长信科技,1.32,26352.99,34709.78
885,300087,荃银高科,3.97,773.69,3067.72
886,300080,易成新能,0.27,7569.18,2055.72
887,300065,海兰信,6.9,1188.72,8198.35
888,300063,天龙集团,9.88,1440.41,14234.46
889,300057,万顺股份,0.52,14435.46,7569.34
890,300022,吉峰农机,-0.08,-14413.35,1176.04
891,300014,亿纬锂能,1.57,16073.83,25181.52
892,002857,三晖电气,1.46,2745.25,4007.81
893,002796,世嘉科技,0.94,5173.4,4861.83
894,002787,华源控股,1.55,6933.44,10752.09
895,002766,索菱股份,1.23,6226.48,7654.18
896,002742,三圣股份,1.15,10254.94,11791.47
897,002695,煌上煌,0.73,12160.24,8820.01
898,002694,顾地科技,0.43,9233.33,3978.18
899,002693,双成药业,-5.82,6677.19,-38841.06
900,002684,猛狮科技,-5.75,-1634.53,9397.69
901,002682,龙洲股份,0.7,7230.22,5031.25
902,002675,东诚药业,1.3,10084.95,13095.26
903,002650,加加食品,0.93,16188.05,15009.84
904,002640,跨境通,12.5,3149.07,39376.82
905,002638,勤上股份,-4.11,10399.35,-42747.65
906,002629,仁智股份,0.74,3315.75,2452.35
907,002625,光启技术,2.11,3127.82,6594.25
908,002622,融钰集团,0.41,3867.15,1567.17
909,002619,巨龙管业,7.27,2945.02,21416.15
910,002600,江粉磁材,13.6,1721.35,23406.83
911,002596,海南瑞泽,1.81,3880.97,7021.65
912,002586,围海股份,0.97,9638.76,9306.21
913,002580,圣阳股份,2.93,1838.14,5386.3
914,002576,通达动力,0.48,1017.83,484.47
915,002569,步森股份,1.09,606.63,659.96
916,002558,巨人网络,211.77,504.77,106893.7
917,002547,春兴精工,5.2,3145.79,16345.32
918,002505,大康农业,26.7,285.51,7622.33
919,002499,科林环保,1.44,1339.7,1929.72
920,002498,汉缆股份,0.96,43383.01,41677.43
921,002486,嘉麟杰,0.12,9861.83,1185.84
922,002473,*ST圣莱,-13.42,258.85,-3473.86
923,002471,中超控股,0.68,16500.83,11194.66
924,002469,三维工程,0.1,12161.25,1176.7
925,002447,壹桥股份,1.82,16253.11,29567.89
926,002442,龙星化工,1.58,1951.05,3081.87
927,002427,尤夫股份,9.84,1712.96,16861.62
928,002426,胜利精密,3.72,11551.32,42942.11
929,002418,康盛股份,13.0,1467.5,19081.48
930,002417,三元达,0.8,-13202.5,-10543.58
931,002409,雅克科技,0.86,7868.14,6784.09
932,002407,多氟多,29.21,1635.89,47776.48
933,002402,和而泰,3.4,3517.49,11966.04
934,002399,海普瑞,1.25,31733.48,39689.17
935,002385,大北农,1.15,76913.24,88268.19
936,002372,伟星新材,2.12,31567.3,67070.35
937,002369,卓翼科技,0.19,8957.5,1682.0
938,002358,森源电气,1.27,25982.03,33055.74
939,002356,赫美集团,6.46,2156.29,13924.24
940,002348,高乐股份,0.65,6516.41,4254.67
941,002339,积成电子,0.69,11414.72,7898.45
942,002331,皖通科技,1.09,7076.38,7687.27
943,002330,得利斯,0.21,4204.66,903.17
944,002312,*ST三泰,-15.06,8657.03,-130383.54
945,002303,美盈森,1.28,17407.03,22339.71
946,002280,联络互动,-8.54,-4140.39,35363.09
947,002269,美邦服饰,0.09,40547.64,3615.86
948,002267,陕天然气,1.51,33772.94,50853.57
949,002264,新 华 都,-0.23,-23627.81,5438.36
950,002260,德奥通航,0.26,2006.73,514.21
951,002256,兆新股份,1.92,6045.1,11593.49
952,002255,海陆重工,0.73,10259.37,7535.26
953,002252,上海莱士,11.22,14379.46,161315.36
954,002240,威华股份,2.44,957.81,2340.58
955,002180,纳思达,15.77,387.22,6107.51
956,002175,东方网络,5.63,1087.1,6117.07
957,002168,深圳惠程,2.13,3565.91,7591.25
958,002163,中航三鑫,-0.02,-51174.31,946.25
959,002162,悦心健康,0.79,2160.15,1702.63
960,002148,北纬通信,1.4,5630.66,7883.05
961,002147,新光圆成,-43.92,-3483.15,152965.62
962,002143,印纪传媒,-30.21,-2419.44,73095.49
963,002141,贤丰控股,0.99,848.17,843.42
964,002129,中环股份,5.61,7164.27,40200.63
965,002122,天马股份,-8.12,3103.93,-25216.16
966,002113,天润数娱,16.74,323.31,5411.31
967,002101,广东鸿图,1.84,9008.51,16608.65
968,002098,浔兴股份,1.96,6061.04,11849.59
969,002082,栋梁新材,0.63,11155.76,6973.56
970,002076,雪 莱 特,2.51,1612.99,4050.39
971,002075,沙钢股份,7.79,2824.38,21999.55
972,002048,宁波华翔,2.08,34318.22,71388.56
973,002033,丽江旅游,1.51,14780.5,22382.36
974,002025,航天电器,1.49,17565.14,26106.72
975,002013,中航机电,1.39,41858.93,58314.09
976,002006,精功科技,-0.32,-19805.86,6285.68
977,000983,西山煤电,0.41,105616.28,43407.65
978,000979,中弘股份,0.72,21865.79,15704.85
979,000953,*ST河化,-4.73,2995.62,-14176.06
980,000936,华西股份,13.49,4481.73,60445.1
981,000935,四川双马,1.23,6846.16,8453.89
982,000927,一汽夏利,-0.34,-47991.67,16232.7
983,000919,金陵药业,1.16,15589.03,18015.13
984,000916,华北高速,1.11,26962.3,30001.0
985,000889,茂业通信,2.37,9290.38,21995.41
986,000885,同力水泥,0.64,6637.69,4269.42
987,000862,银星能源,-0.07,-14806.56,1103.02
988,000860,顺鑫农业,2.09,19765.43,41256.88
989,000839,中信国安,1.76,13050.05,23020.17
990,000838,财信发展,1.86,5972.63,11130.79
991,000836,鑫茂科技,3.45,1376.55,4744.71
992,000825,太钢不锈,1.82,62973.64,114565.52
993,000798,中水渔业,0.66,5430.68,3565.68
994,000735,罗 牛 山,2.82,2834.99,7988.14
995,000733,振华科技,1.82,9949.61,18150.27
996,000727,华东科技,2.28,1034.96,2359.7
997,000718,苏宁环球,2.2,48722.28,107119.48
998,000682,东方电子,1.64,3648.49,5972.58
999,000673,当代东方,78.39,226.39,17747.05
1000,000662,天夏智慧,-5.17,-6257.77,32349.9
1001,000656,金科股份,1.42,98407.15,139526.03
1002,000637,茂化实华,1.27,4827.42,6140.64
1003,000612,焦作万方,0.38,26294.12,9922.36
1004,000611,天首发展,0.45,1139.87,512.89
1005,000573,粤宏远Ａ,1.68,11718.04,19716.65
1006,000560,昆百大Ａ,1.06,7499.81,7916.58
1007,000557,西部创业,2.33,358.2,833.95
1008,000552,靖远煤电,0.52,42844.23,22171.86
1009,000540,中天金融,2.72,108125.28,293936.93
1010,000518,四环生物,-0.06,-7071.3,447.29
1011,000517,荣安地产,0.33,45451.28,14893.44
1012,000506,中润资源,0.05,19360.41,878.93
1013,000503,海虹控股,2.16,1297.82,2802.12
1014,000488,晨鸣纸业,2.9,71065.53,206398.68
1015,000301,东方市场,0.45,33007.89,14737.93
1016,000153,丰原药业,1.68,2734.66,4583.63
1017,000100,TCL 集团,0.76,210906.71,160212.6
1018,000099,中信海直,0.45,19218.97,8592.95
1019,000038,深大通,117.21,199.0,23325.44
1020,000035,中国天楹,0.19,113154.7,21172.45
1021,000025,特 力Ａ,3.94,690.07,2719.36
1022,000021,深科技,0.93,22993.12,21442.35
1023,000020,深华发Ａ,-0.84,-651.74,545.77
1024,000008,神州高铁,22.93,2275.8,52186.62
1025,603833,欧派家居,3.96,23949.73,94956.21
1026,603626,科森科技,4.43,4263.5,18889.59
1027,603038,华立股份,1.45,6809.53,9899.13
1028,600211,西藏药业,7.3,2715.32,19828.95
1029,603520,司太立,1.2,6365.77,7612.15
1030,002151,北斗星通,1.2,4316.05,5168.3
1031,603421,鼎信通讯,1.25,24921.53,31091.17
1032,002324,普利特,1.41,19728.6,27794.21
1033,603060,国检集团,1.49,7784.18,11577.34
1034,002714,牧原股份,7.64,30382.95,232189.87
1035,600702,沱牌舍得,6.81,1177.42,8019.9
1036,000504,南华生物,1.58,1380.15,2175.61
1037,300444,双杰电气,1.44,6727.06,9696.18
1038,300338,开元股份,0.12,4781.43,589.16
1039,300286,安科瑞,1.26,6371.3,8012.96
1040,600835,上海机电,1.54,94383.35,144909.1
1041,600629,华建集团,17.39,1388.11,24139.62
1042,600345,长江通信,-0.81,-7883.03,6353.15
1043,603199,九华旅游,1.18,6284.27,7404.43
1044,603198,迎驾贡酒,1.62,42224.8,68300.66
1045,600783,鲁信创投,1.7,21891.79,37230.9
1046,300281,金明精机,0.59,5508.01,3266.74
1047,002353,杰瑞股份,0.12,98519.13,12067.41
1048,002222,福晶科技,1.79,3923.55,7032.99
1049,000786,北新建材,1.29,90550.98,117106.86
1050,603385,惠达卫浴,2.25,9357.28,21014.67
1051,300254,仟源医药,1.11,2711.24,3014.77
1052,002295,精艺股份,2.57,357.75,918.43
1053,300091,金通灵,18.23,254.6,4640.54
1054,002286,保龄宝,1.18,4193.11,4934.27
1055,600687,刚泰控股,5.55,8940.95,49606.71
1056,600378,天科股份,0.36,7463.04,2711.12
1057,300538,同益股份,0.69,4043.59,2791.25
1058,600074,保千里,3.36,23796.33,79948.49
1059,300051,三五互联,4.14,1375.61,5688.85
1060,002009,天奇股份,2.43,4273.67,10394.01
1061,002367,康力电梯,1.53,27777.03,42406.83
1062,002792,通宇通讯,3.07,6816.28,20906.07
1063,002293,罗莱生活,0.96,33215.47,31729.69
1064,002020,京新药业,3.29,6434.82,21194.63
1065,002090,金智科技,1.85,5907.24,10918.75
1066,600715,文投控股,-22.01,-2731.27,60108.64
1067,002577,雷柏科技,0.54,3333.07,1793.53
1068,000785,武汉中商,0.05,4246.81,204.11
1069,000028,国药一致,2.28,52048.82,118660.19
1070,603040,新坐标,1.5,3703.93,5547.94
1071,603023,威帝股份,1.28,7091.39,9068.38
1072,600196,复星医药,1.38,202705.77,280583.71
1073,000597,东北制药,-0.14,-16696.27,2378.81
1074,002297,博云新材,-0.18,-3528.29,629.17
1075,002637,赞宇科技,2.67,5685.48,15179.28
1076,603258,电魂网络,0.84,30393.45,25609.18
1077,603658,安图生物,2.82,12407.52,34975.81
1078,002345,潮宏基,1.33,17592.29,23363.62
1079,002081,金 螳 螂,1.08,156360.52,168338.94
1080,002109,兴化股份,0.46,6103.47,2808.24
1081,600089,特变电工,1.65,132837.58,219034.82
1082,600356,恒丰纸业,1.28,7370.16,9467.0
1083,600500,中化国际,0.09,60853.37,5724.65
1084,600216,浙江医药,1.0,45209.52,45010.2
1085,002500,山西证券,1.81,25858.09,46768.56
1086,002756,永兴特钢,1.09,23173.18,25360.5
1087,300351,永贵电器,2.48,6508.13,16138.0
1088,002211,宏达新材,-0.01,-87630.61,1103.87
1089,600548,深高速,1.62,71969.16,116935.32
1090,002121,科陆电子,3.16,8592.69,27179.54
1091,002319,乐通股份,0.04,2088.85,88.17
1092,600262,北方股份,0.15,11831.28,1737.09
1093,601198,东兴证券,2.02,66849.4,135292.93
1094,002522,浙江众成,1.41,7323.68,10339.52
1095,002614,奥佳华,2.41,10434.74,25103.05
1096,002328,新朋股份,2.05,4661.86,9540.76
1097,603566,普莱柯,1.15,16286.21,18800.21
1098,002135,东南网架,0.81,6046.75,4912.46
1099,600596,新安股份,0.18,43530.87,7755.98
1100,000514,渝 开 发,0.97,12648.29,12266.15
1101,000899,赣能股份,0.86,44083.26,37823.58
1102,002015,霞客环保,0.12,-34956.88,-4124.19
1103,002665,首航节能,0.97,15954.91,15503.59
1104,000833,贵糖股份,-0.37,-10612.59,3873.81
1105,000757,浩物股份,0.48,5506.66,2631.98
1106,002250,联化科技,0.59,44955.91,26385.21
