,code,name,times_3,times_4,net30,net40,net31,net41
347,002494,华斯股份,0.48,0.7,3738.17,2140.44,1806.69,1506.52
348,000751,锌业股份,1.44,-0.14,6321.58,-98076.35,9076.41,13439.62
349,600173,卧龙地产,0.44,0.79,13651.13,10243.3,6040.52,8074.36
350,002677,浙江美大,1.81,3.22,8611.28,6285.38,15564.12,20265.61
351,601928,凤凰传媒,1.75,2.58,64237.87,45289.72,112409.57,116979.92
352,002274,华昌化工,-0.3,0.15,-9941.72,20213.22,2938.73,3060.3
353,600081,XD东风科,5.04,-1.65,3036.04,-7050.29,15315.44,11666.72
354,000739,普洛药业,6.11,9.05,3408.51,2905.89,20823.03,26289.71
355,000055,方大集团,2.44,30.01,4405.25,2326.09,10727.24,69795.64
356,000918,嘉凯城,-1.96,-1.02,119688.45,-39171.64,-234344.28,39883.1
357,601168,西部矿业,0.05,0.18,60159.48,57006.78,3037.11,9980.08
358,000797,中国武夷,1.92,6.08,6632.34,3610.56,12763.34,21966.42
359,000875,吉电股份,0.77,-0.03,15327.96,-40688.65,11775.45,1300.49
360,002831,裕同科技,5.28,8.63,12470.19,10138.75,65819.93,87481.6
361,000413,东旭光电,-40.88,299.54,-3244.36,413.94,132623.37,123992.89
362,603002,宏昌电子,1.09,1.03,5722.26,2587.31,6221.98,2667.92
363,000636,风华高科,1.08,-0.32,5729.12,-43060.45,6172.84,13890.61
364,601006,大秦铁路,1.94,1.07,653037.42,667951.65,1264773.36,716848.75
365,600962,国投中鲁,4.51,0.01,708.88,7511.38,3197.3,90.0
366,002514,宝馨科技,1.46,-2.54,3194.36,3191.34,4676.1,-8106.86
367,600307,酒钢宏兴,-22.95,1.86,32090.95,4429.35,-736387.36,8242.16
368,002032,苏 泊 尔,2.86,4.56,31041.68,23650.7,88900.48,107751.92
369,600095,哈高科,-0.17,1.47,-8377.07,1042.91,1457.72,1537.73
370,002246,北化股份,2.6,3.02,2111.9,2784.58,5486.49,8397.24
371,600520,中发科技,0.95,3.67,-6020.33,336.42,-5698.42,1235.1
372,600366,宁波韵升,0.53,7.51,64763.12,10642.68,34062.06,79972.13
373,600266,北京城建,1.68,4.57,84997.15,31615.8,142903.2,144356.14
374,600380,健康元,0.85,-16.75,48600.75,-2695.69,41246.97,45141.52
375,600109,国金证券,4.57,1.72,51636.75,75620.79,235977.62,129873.05
376,600550,保变电气,0.15,0.12,58615.54,94321.39,9065.11,10912.81
377,600078,澄星股份,0.3,0.52,5991.24,11558.79,1793.06,6007.04
378,000096,广聚能源,1.32,2.26,11123.13,12969.8,14725.29,29288.74
379,600428,中远海特,1.07,0.03,13550.01,144822.47,14558.14,5026.09
380,300273,和佳股份,6.24,16.36,1697.03,545.48,10581.89,8922.63
381,002435,长江润发,1.01,4.29,4316.84,3736.02,4367.33,16014.8
382,002292,奥飞娱乐,4.81,7.65,10164.65,6517.96,48904.0,49844.44
383,000524,岭南控股,-0.75,7.21,-5254.6,424.8,3923.17,3061.49
384,000043,中航地产,6.38,5.62,6286.75,2869.77,40121.89,16139.09
385,600416,湘电股份,0.48,2.36,13219.61,5880.86,6348.28,13877.86
386,600482,中国动力,3.94,-3.74,4439.45,-28731.24,17507.87,107324.9
387,601933,永辉超市,2.38,5.81,25429.29,21370.78,60532.83,124200.57
388,600732,ST新梅,-6.66,0.24,1687.47,8192.49,-11240.92,1954.76
389,300402,宝色股份,0.12,-4.61,3427.64,2158.9,417.02,-9961.51
390,000159,国际实业,0.37,0.24,15068.08,14772.59,5602.15,3521.76
391,000023,深天地Ａ,1.09,0.47,2460.54,2131.51,2673.07,995.22
392,002452,长高集团,0.91,1.7,7452.75,7110.83,6811.73,12055.62
393,601288,农业银行,2.78,3.57,6499200.0,5147400.0,18058200.0,18394100.0
394,300170,汉得信息,4.63,7.06,4628.8,3419.14,21424.0,24138.2
395,002635,安洁科技,6.37,10.14,4823.03,3816.43,30704.49,38710.92
396,002198,嘉应制药,4.4,4.02,1507.87,1372.11,6635.49,5517.2
397,002357,富临运业,4.46,3.28,4030.52,2887.81,17969.08,9485.58
398,002612,朗姿股份,1.19,4.36,6238.14,3764.52,7445.64,16401.58
399,600015,华夏银行,5.02,6.41,376022.68,307083.83,1888300.0,1967700.0
400,600354,敦煌种业,0.74,-18.26,3002.45,1391.12,2234.52,-25403.86
401,600037,歌华有线,2.04,2.21,33008.5,32885.07,67276.08,72520.19
402,600728,佳都科技,23.45,6.63,726.27,1628.47,17034.46,10793.38
403,300094,国联水产,0.24,1.23,9601.79,7622.73,2276.57,9394.46
404,000410,*ST沈机,-23.6,-66.22,2703.52,2119.17,-63803.4,-140332.93
405,000700,模塑科技,11.31,4.22,2619.74,4415.33,29640.82,18617.31
406,601222,林洋能源,3.12,4.45,15886.14,10661.6,49515.87,47442.48
407,000917,电广传媒,12.96,15.62,2942.48,2133.09,38135.32,33314.18
408,600351,亚宝药业,1.72,0.26,12929.41,8545.59,22209.04,2252.19
409,600302,标准股份,4.51,16.5,1048.9,357.28,4734.41,5895.36
410,300269,联建光电,6.19,13.53,3614.03,2978.44,22367.2,40296.02
411,000972,*ST中基,-1.86,3.84,2598.71,-6621.97,-4830.86,-25411.15
412,000819,岳阳兴长,0.96,0.32,5088.84,9530.48,4860.41,3033.76
413,002251,步 步 高,1.29,0.81,16519.32,16282.79,21382.27,13270.47
414,600076,康欣新材,46.8,-10.43,575.63,-3680.7,26941.12,38387.39
415,603128,华贸物流,2.7,2.48,5310.01,9005.97,14313.73,22365.62
416,600149,*ST坊展,-26.03,2.23,246.42,-1110.68,-6415.13,-2479.42
417,002354,天神娱乐,13.33,17.34,2716.5,3152.71,36210.31,54673.41
418,601600,中国铝业,-0.04,43.62,-464606.8,922.8,20631.9,40249.4
419,002036,联创电子,20.8,12.16,778.2,1731.54,16189.85,21047.95
420,002119,康强电子,-1.21,6.83,4721.98,638.58,-5727.96,4361.79
421,601607,上海医药,16.6,38.99,17333.25,8198.28,287698.91,319639.46
422,600206,有研新材,-0.9,0.65,-3373.45,7343.37,3033.9,4789.38
423,002517,恺英网络,19.38,26.96,3378.0,2529.13,65479.89,68174.26
424,600717,天津港,1.9,1.34,64366.48,94168.4,122538.74,126368.67
425,600815,*ST厦工,-9.42,-14.38,10614.11,18701.98,-99978.19,-268988.29
426,600896,览海投资,1.57,-3.38,1539.58,13582.13,2414.03,-45936.69
427,600582,天地科技,1.73,1.82,70802.64,51338.73,122739.27,93187.96
428,002490,*ST墨龙,-0.97,-2.0,26831.52,30581.07,-25956.5,-61247.64
429,600882,广泽股份,-25.27,-0.36,1087.7,-9068.64,-27491.06,3221.01
430,600163,中闽能源,-0.01,29.58,-44786.17,356.62,578.47,10547.85
431,000952,广济药业,0.49,1.44,4300.38,9877.01,2092.15,14183.92
432,601616,广电电气,0.04,-0.97,21367.59,11552.61,794.98,-11236.62
433,002484,江海股份,2.04,3.02,6317.35,4942.14,12907.28,14904.66
434,600479,千金药业,0.71,1.15,13091.36,12989.2,9295.96,14942.87
435,600208,新湖中宝,1.01,6.95,115017.03,84054.54,116072.33,583846.08
436,601107,四川成渝,1.2,1.92,82747.97,54449.19,99568.04,104717.37
437,000619,海螺型材,0.43,1.06,22151.24,7160.08,9455.33,7597.19
438,002370,亚太药业,1.15,3.01,4815.22,4161.0,5549.93,12529.06
439,002171,楚江新材,1.75,-4.39,4031.15,-4270.73,7044.92,18740.15
440,000567,海德股份,1.64,0.1,1419.19,2908.2,2324.29,297.77
441,600515,海航基础,-0.72,-12.57,-8843.43,-7638.17,6393.77,95975.83
442,600744,华银电力,7.06,-0.18,5395.91,-106152.76,38110.84,18802.6
443,603006,联明股份,3.01,9.23,3246.88,1399.25,9773.28,12912.75
444,002146,荣盛发展,3.98,11.19,60954.02,37069.8,242823.51,414809.31
445,000676,智度股份,-0.04,-11.24,-9947.33,-2811.62,350.35,31611.38
446,600493,凤竹纺织,0.7,10.95,1866.71,515.34,1299.8,5642.09
447,600225,*ST松江,-5.11,-7.05,13291.08,6450.42,-67952.74,-45500.02
448,002598,山东章鼓,0.9,1.15,6084.99,4857.22,5472.47,5586.19
449,002559,亚威股份,1.86,3.25,3960.2,3594.01,7356.96,11678.96
450,002044,美年健康,13.71,25.92,1898.26,1307.66,26027.34,33891.04
451,002553,南方轴承,2.52,3.36,2593.07,2153.92,6522.22,7228.0
452,000598,兴蓉环境,-7.22,-91.3,-11416.03,-957.5,82473.45,87421.51
453,002421,达实智能,5.25,14.08,2909.12,1957.26,15263.33,27549.54
454,002123,梦网荣信,0.53,1.97,18541.17,13022.28,9855.92,25613.32
455,600028,中国石化,0.53,1.56,6129000.0,2968900.0,3220700.0,4641600.0
456,002337,赛象科技,-0.97,0.14,10182.24,8948.21,-9883.69,1291.05
457,300006,莱美药业,0.51,0.21,4046.78,3288.67,2061.24,698.11
458,600633,浙数文化,-31.61,-17.2,-1930.58,-3556.13,61029.69,61163.22
459,600021,上海电力,3.47,-0.61,38361.54,-150698.33,133244.26,91645.74
460,600682,南京新百,4.13,5.4,8868.18,7411.53,36650.41,39985.52
461,002454,松芝股份,2.04,2.02,15180.0,11605.33,31019.67,23413.83
462,600987,航民股份,3.02,4.32,16063.28,12550.85,48433.32,54281.05
463,002277,友阿股份,2.07,2.49,14962.38,12008.65,31018.31,29917.18
464,300046,台基股份,0.63,1.04,4566.17,3706.04,2873.6,3854.35
465,000534,万泽股份,3.22,3.96,1442.14,1924.42,4642.8,7619.02
466,000698,沈阳化工,2.74,3.54,6858.55,9617.17,18785.96,34049.22
467,002562,兄弟科技,1.99,4.5,4137.9,3723.46,8224.45,16766.84
468,002666,德联集团,1.94,2.66,9219.57,5280.81,17870.75,14055.28
469,600261,阳光照明,3.08,4.41,12047.09,10245.5,37164.94,45220.27
470,600067,冠城大通,0.75,1.85,28365.24,17390.43,21245.05,32151.71
471,000691,ST亚太,1.76,-0.06,657.09,-2427.48,1159.38,134.63
472,002030,达安基因,2.14,2.73,4735.64,3910.78,10123.73,10668.55
473,002397,梦洁股份,1.75,1.93,8860.92,5043.27,15533.3,9727.28
474,601992,金隅股份,1.07,2.05,188716.53,130758.91,201745.38,268665.39
475,600993,马应龙,1.24,3.11,18008.11,8042.95,22325.61,25024.39
476,600696,*ST匹凸,-16.42,-84.7,623.63,542.85,-10242.49,-45977.59
477,600339,中油工程,-661.6,19.62,143.23,6563.71,-94761.52,128753.91
478,600736,苏州高新,0.91,1.5,20994.65,20528.67,19141.63,30711.28
479,000062,深圳华强,1.87,9.34,20053.01,4559.54,37558.01,42586.09
480,002662,京威股份,2.63,5.13,17272.03,12377.94,45349.01,63545.18
481,600531,豫光金铅,0.12,2.88,10319.61,6125.38,1250.54,17642.22
482,002389,南洋科技,2.41,4.16,4146.75,2952.54,10007.79,12277.68
483,002648,卫星石化,-4.06,5.77,10751.08,5397.12,-43601.12,31156.46
484,600469,风神股份,0.8,-0.87,31005.36,-9713.55,24723.41,8455.14
485,600016,民生银行,3.81,6.07,1210400.0,788500.0,4611100.0,4784300.0
486,600355,精伦电子,0.54,-0.15,-16688.0,-7723.21,-8987.53,1129.44
487,002420,毅昌股份,0.39,0.27,12203.54,7108.67,4716.77,1920.52
488,601028,玉龙股份,0.74,-4.77,17716.16,13425.67,13022.9,-64034.97
489,600872,中炬高新,3.6,4.54,6865.55,7974.94,24727.03,36236.93
490,300043,星辉娱乐,9.01,18.04,3906.55,2538.35,35193.36,45802.77
491,300266,兴源环境,3.51,11.76,2901.35,1579.79,10186.5,18578.17
492,002468,申通快递,0.06,8.31,6142.57,15191.01,386.67,126164.96
493,000971,高升控股,-0.04,9.15,-6850.51,1214.14,260.19,11104.25
494,300107,建新股份,0.55,1.02,4205.59,2226.06,2315.07,2275.28
495,600731,湖南海利,3.56,4.02,386.42,352.05,1376.15,1415.5
496,002275,桂林三金,1.23,1.44,30731.49,27372.66,37667.28,39366.0
497,600791,京能置业,4.95,0.42,1588.31,10872.45,7855.4,4613.05
498,600218,全柴动力,1.5,7.27,5137.25,1305.24,7703.02,9489.14
499,002093,国脉科技,0.45,1.0,9312.98,7747.64,4199.38,7734.54
500,000993,闽东电力,0.25,0.53,9042.72,4977.23,2290.52,2633.05
501,600191,华资实业,2.8,-0.07,5269.39,-14541.39,14762.51,993.96
502,000012,南 玻Ａ,0.75,1.9,83194.44,42007.98,62475.31,79772.16
503,600178,东安动力,0.1,0.49,23409.37,16019.68,2343.59,7854.68
504,002126,银轮股份,3.71,5.9,5398.04,4354.05,20039.7,25672.92
505,600240,华业资本,7.54,12.54,11702.29,9715.81,88261.66,121849.87
506,300031,宝通科技,1.41,4.64,4830.51,3033.84,6829.82,14072.57
507,600080,金花股份,-1.74,-0.51,-1458.85,-5318.35,2538.41,2729.91
508,000059,华锦股份,1.68,4.69,19610.61,38484.05,32868.55,180324.35
509,002221,东华能源,10.7,14.39,3842.12,3265.12,41113.9,46988.11
510,300050,世纪鼎利,1.03,3.08,11134.45,3898.59,11443.36,11993.82
511,300106,西部牧业,0.76,-2.22,3044.28,2351.54,2311.28,-5221.47
512,002024,苏宁云商,0.3,0.32,288995.6,217018.9,87250.4,70441.4
513,002253,川大智胜,0.99,1.29,3360.09,3015.11,3341.19,3889.1
514,002544,杰赛科技,2.56,3.36,4195.1,3164.11,10730.9,10644.69
515,600182,S佳通,1.36,70.97,14855.9,212.98,20230.46,15115.83
516,600390,五矿资本,2.42,36.63,-15291.28,4250.91,-37038.73,155705.79
517,000878,云南铜业,0.07,-0.07,37314.01,-279222.88,2595.43,20342.72
518,300005,探路者,5.98,6.5,4403.4,2546.55,26339.62,16560.51
519,000026,飞亚达Ａ,1.74,1.72,7006.72,6452.25,12170.21,11066.27
520,601233,桐昆股份,0.35,10.91,33101.73,10379.38,11520.46,113214.71
521,300532,今天国际,2.62,4.51,2374.15,1211.18,6230.28,5464.03
522,600120,浙江东方,5.55,7.87,10615.91,8407.62,58886.5,66129.92
523,002376,新北洋,1.72,3.76,8558.76,6036.2,14727.8,22712.66
524,600692,亚通股份,10.47,1.86,393.83,2532.64,4122.42,4712.12
525,300195,长荣股份,2.72,2.85,6066.88,4760.87,16477.09,13564.82
526,601788,光大证券,2.71,2.2,282666.14,136754.01,764651.61,301301.92
527,002054,德美化工,1.91,1.51,16008.18,9825.07,30586.72,14832.93
528,002173,创新医疗,-5.54,3.07,1178.44,3735.94,-6533.77,11471.35
529,000681,视觉中国,38.24,-6.48,411.98,-3312.24,15755.78,21465.92
530,600867,通化东宝,6.69,13.69,7371.51,4682.33,49295.9,64092.34
531,000423,东阿阿胶,4.14,6.45,39212.4,28704.47,162502.7,185247.35
532,300049,福瑞股份,2.66,4.69,3441.81,2581.7,9168.52,12104.79
533,002111,威海广泰,3.32,2.58,5024.74,6537.46,16681.13,16853.96
534,600271,航天信息,2.55,2.78,61049.4,55345.45,155468.82,153593.98
535,300282,汇冠股份,-4.96,9.44,2249.06,1332.21,-11146.37,12570.25
536,300212,易华录,11.27,10.21,1107.99,1381.63,12492.22,14110.56
537,603861,白云电器,1.8,9.2,9578.16,1754.95,17216.21,16150.98
538,601998,中信银行,2.87,3.13,1432000.0,1332000.0,4115800.0,4162900.0
539,601965,中国汽研,4.13,5.35,7523.17,6387.58,31087.94,34184.23
540,601818,光大银行,3.86,4.15,764347.3,731630.0,2952800.0,3032900.0
541,601808,XD中海油,0.34,-3.69,313531.66,310224.11,107390.71,-1145618.63
542,601717,郑煤机,0.07,0.13,63041.41,48102.46,4219.86,6199.74
543,601677,明泰铝业,1.22,8.08,14203.79,3331.42,17296.61,26917.75
544,601555,东吴证券,3.69,6.61,73495.48,22657.05,270849.49,149828.85
545,601313,江南嘉捷,2.21,2.7,10215.33,5897.76,22548.31,15944.74
546,601009,南京银行,4.53,5.67,154373.12,145609.5,700057.6,826163.5
547,601001,大同煤业,-1.21,0.09,149074.01,200993.27,-180102.09,18571.19
548,600992,贵绳股份,0.62,0.63,2937.58,3321.02,1835.77,2103.52
549,600969,郴电国际,1.7,-0.5,6239.56,-19928.78,10633.49,10021.36
550,600890,中房股份,0.3,1.58,4055.3,-2657.72,1213.35,-4201.88
551,600858,银座股份,0.87,0.16,11888.6,13649.7,10371.9,2207.58
552,600846,同济科技,1.99,6.93,8053.78,2621.81,16025.33,18161.26
553,600836,界龙实业,1.21,-0.96,1508.98,1143.73,1825.34,-1098.34
554,600834,申通地铁,0.67,0.66,10233.83,7907.57,6896.52,5194.22
555,600829,人民同泰,0.5,0.83,27878.64,26928.15,13891.62,22450.99
556,600792,云煤能源,2.48,3.31,-28055.44,1465.85,-69684.77,4854.26
557,600740,山西焦化,1.11,-0.19,-74538.22,-23802.8,-83020.68,4421.64
558,600739,辽宁成大,0.38,1.01,134127.68,93948.37,51450.02,94780.41
559,600738,兰州民百,3.42,2.24,2467.15,2782.28,8448.49,6243.88
560,600733,S*ST前锋,-8.59,-11.74,352.54,284.48,-3029.01,-3340.21
561,600727,鲁北化工,-0.58,-0.04,-4798.77,-67353.48,2771.85,3015.84
562,600725,ST云维,-27.72,11.57,9381.39,13348.31,-260033.18,154456.34
563,600718,东软集团,0.6,3.77,64056.4,49077.89,38635.72,185097.72
564,600701,工大高新,-0.4,-1.41,4551.23,-5439.29,-1836.27,7658.02
565,600688,上海石化,2.08,-0.95,156160.5,-624541.2,324584.9,595557.6
566,600666,奥瑞德,7.39,12.51,4069.67,3719.37,30061.23,46531.88
567,600655,豫园商城,1.68,1.46,48147.17,32855.22,80720.42,47884.45
568,600653,申华控股,0.5,2.19,10629.35,3035.28,5298.45,6660.28
569,600648,外高桥,1.53,2.99,35307.22,24205.46,53941.71,72255.32
570,600643,爱建集团,8.86,38.16,6258.71,1626.08,55468.08,62050.08
571,600636,*ST爱富,-16.48,4.42,1887.19,-6961.52,-31101.36,-30787.57
572,600628,新世界,0.29,1.55,18038.23,16291.31,5220.75,25272.05
573,600619,海立股份,1.09,10.95,6298.43,1608.53,6844.31,17616.36
574,600603,广汇物流,-61.66,7.78,315.81,3172.46,-19471.59,24687.11
575,600569,安阳钢铁,-20.02,1.0,12740.59,12369.65,-255062.26,12323.71
576,600568,中珠医疗,0.5,7.18,14654.78,4097.42,7341.1,29417.41
577,600527,江南高纤,-0.2,0.39,9131.88,7069.28,-1869.71,2744.91
578,600513,联环药业,2.91,4.77,1719.9,1314.47,5011.5,6269.02
579,600490,鹏欣资源,-0.14,-1.01,-14504.31,-5104.58,1962.04,5149.29
580,600488,天药股份,1.2,1.27,6538.91,5022.38,7872.39,6380.57
581,600485,信威集团,72.18,26.92,2634.06,5672.74,190125.82,152695.92
582,600468,百利电气,0.55,2.29,3059.67,2330.56,1674.02,5325.52
583,600369,西南证券,3.53,17.27,100716.26,5314.39,355465.05,91757.27
584,600353,旭光股份,2.71,2.53,1789.73,1724.93,4855.49,4357.53
585,600310,桂东电力,7.61,2.49,4938.68,8402.55,37591.35,20940.02
586,600277,亿利洁能,1.4,-3.09,9308.3,-8374.23,13070.47,25843.43
587,600210,紫江企业,0.16,1.21,65403.21,18522.11,10715.19,22388.6
588,600197,伊力特,2.58,2.26,10923.87,12265.18,28192.78,27680.13
589,600195,中牧股份,1.21,2.07,22796.6,16178.27,27566.69,33442.01
590,600165,新日恒力,9.33,-34.09,493.92,563.23,4608.87,-19202.07
591,600159,大龙地产,0.18,42.8,33887.76,236.05,5963.35,10104.0
592,600146,商赢环球,1.27,12.86,-4804.56,224.84,-6107.29,2890.86
593,600100,同方股份,3.59,17.11,35137.02,25142.68,126159.34,430232.93
594,600053,九鼎投资,22.2,3.24,1290.47,19353.78,28653.57,62794.41
595,600051,宁波联合,1.0,1.2,12680.65,12374.48,12721.78,14859.95
596,600050,中国联通,1.11,0.01,313702.45,1974141.28,347159.09,15407.41
597,600029,南方航空,10.76,-1.05,35800.0,-482900.0,385100.0,505500.0
598,600009,上海机场,3.58,3.26,70633.87,85971.48,253143.3,280565.07
599,600006,东风汽车,1.08,0.69,31793.97,31548.2,34437.99,21885.45
600,300345,红宇新材,0.98,0.65,3080.86,1398.55,3021.84,913.54
601,300313,天山生物,-3.42,-27.31,1041.57,511.27,-3566.0,-13962.98
602,300312,邦讯技术,0.3,8.6,3043.55,228.9,912.44,1968.18
603,300310,宜通世纪,1.91,5.48,3277.13,3115.84,6258.58,17073.83
604,300301,长方集团,9.79,-47.05,1030.69,133.35,10086.57,-6274.47
605,300298,三诺生物,5.51,16.07,2607.4,716.77,14366.3,11519.83
606,300297,蓝盾股份,4.2,17.53,2842.66,1842.15,11945.25,32289.49
607,300291,华录百纳,12.16,23.73,2195.33,1594.92,26690.23,37845.78
608,300289,利德曼,3.8,2.66,4141.49,2616.23,15721.96,6964.86
609,300284,苏交科,3.83,5.33,8113.69,7116.16,31063.35,37920.96
610,300278,华昌达,6.68,21.02,1507.45,554.02,10066.07,11647.07
611,300268,万福生科,-2.51,0.23,3956.39,2565.82,-9944.32,587.97
612,300252,金信诺,2.76,5.54,5025.74,3525.88,13853.66,19543.69
613,300248,新开普,3.07,6.69,1966.19,1267.48,6040.2,8485.02
614,300239,东宝生物,0.52,1.62,1136.76,1189.39,588.96,1922.7
615,300234,开尔新材,4.13,2.18,1602.0,1306.55,6617.51,2845.57
616,300225,金力泰,1.01,2.56,6886.21,2740.87,6924.02,7023.55
617,300213,佳讯飞鸿,2.2,3.31,3776.23,3115.49,8292.88,10320.67
618,300209,天泽信息,0.06,4.66,2781.58,2090.01,175.86,9737.66
619,300207,欣旺达,9.57,21.39,3395.08,2103.92,32501.09,44993.0
620,300201,海伦哲,0.79,3.46,3221.08,2553.18,2556.82,8838.28
621,300198,纳川股份,0.57,2.84,4679.17,2247.73,2676.04,6386.81
622,300168,万达信息,5.78,9.39,3993.39,2538.48,23082.05,23827.32
623,300161,华中数控,-0.96,0.36,4295.84,3724.06,-4135.9,1331.83
624,300152,科融环境,0.42,-3.67,6232.09,3591.96,2592.37,-13184.07
625,300151,昌红科技,1.04,1.36,2858.65,2324.56,2965.88,3150.2
626,300149,量子高科,2.02,2.8,2939.42,2317.94,5946.95,6498.1
627,300148,天舟文化,8.71,17.14,2023.24,1420.75,17621.79,24356.9
628,300134,大富科技,0.69,1.77,13957.66,7036.49,9603.52,12466.69
629,300126,锐奇股份,0.18,0.21,4253.07,2996.74,767.89,624.79
630,300116,坚瑞沃能,1.65,23.72,2138.95,1789.51,3536.7,42455.15
631,300095,华伍股份,1.11,1.65,4691.81,2821.14,5210.03,4642.77
632,300092,科新机电,-1.11,0.9,3697.65,3525.33,-4098.86,3188.97
633,300089,文化长城,0.28,5.02,4465.07,2723.94,1239.01,13679.72
634,300088,长信科技,3.93,7.5,6054.62,4628.2,23771.45,34709.78
635,300087,荃银高科,0.65,1.25,3383.42,2451.06,2213.64,3067.72
636,300078,思创医惠,2.36,4.52,5976.13,4161.98,14096.82,18797.89
637,300025,华星创业,4.11,4.3,2637.19,1743.93,10849.39,7498.3
638,300022,吉峰农机,0.25,0.43,5023.46,2762.6,1269.14,1176.04
639,300014,亿纬锂能,3.79,8.12,3995.31,3102.24,15130.26,25181.52
640,002682,龙洲股份,0.66,0.87,6786.9,5796.28,4478.2,5031.25
641,002675,东诚药业,2.81,8.69,3198.85,1506.51,8974.54,13095.26
642,002669,康达新材,2.51,7.47,4485.77,1106.29,11254.42,8262.51
643,002654,万润科技,2.95,6.59,1912.19,2173.32,5648.01,14330.71
644,002650,加加食品,1.82,2.16,8101.73,6942.26,14732.18,15009.84
645,002642,荣之联,7.14,9.62,2927.18,2495.47,20898.58,24010.41
646,002640,跨境通,5.9,18.74,2852.52,2101.17,16838.67,39376.82
647,002638,勤上股份,0.31,-7.18,6639.75,5956.51,2074.46,-42747.65
648,002629,仁智股份,-2.4,0.72,4095.85,3384.78,-9821.88,2452.35
649,002625,光启技术,1.2,3.9,3354.58,1690.11,4033.7,6594.25
650,002619,巨龙管业,3.88,17.08,4088.85,1253.68,15874.98,21416.15
651,002610,爱康科技,2.28,3.07,4872.13,4799.59,11125.46,14743.39
652,002580,圣阳股份,0.79,2.38,4151.5,2266.19,3290.32,5386.3
653,002569,步森股份,0.35,0.24,3266.49,2765.52,1150.41,659.96
654,002558,巨人网络,-1.41,50.55,2309.61,2114.5,-3253.78,106893.7
655,002547,春兴精工,3.25,4.19,5570.48,3899.02,18116.63,16345.32
656,002513,蓝丰生化,-0.7,1.1,9890.62,9782.57,-6876.96,10718.06
657,002505,大康农业,0.1,2.58,3020.09,2957.0,299.72,7622.33
658,002504,*ST弘高,11.66,12.12,2316.14,1978.23,27000.93,23976.34
659,002503,搜于特,3.59,11.95,5406.17,3026.58,19397.48,36170.6
660,002499,科林环保,0.83,1.05,3344.97,1846.31,2763.39,1929.72
661,002498,汉缆股份,0.74,1.81,46977.12,23082.2,34917.49,41677.43
662,002486,嘉麟杰,-2.39,0.32,4279.76,3690.19,-10231.95,1185.84
663,002473,*ST圣莱,0.16,-1.51,2721.55,2296.3,431.43,-3473.86
664,002471,中超控股,2.2,2.47,5065.9,4533.66,11133.18,11194.66
665,002469,三维工程,3.42,0.39,3679.89,3009.6,12575.07,1176.7
666,002464,金利科技,0.75,3.94,4309.09,4690.26,3234.87,18457.53
667,002433,太安堂,3.53,6.36,5389.07,3828.54,19012.35,24332.76
668,002427,尤夫股份,1.57,2.18,6383.45,7734.11,10004.44,16861.62
669,002417,三元达,0.59,-3.36,4957.63,3133.66,2937.67,-10543.58
670,002368,太极股份,3.28,5.97,6150.08,5048.51,20150.03,30159.54
671,002358,森源电气,3.03,6.59,6032.11,5018.61,18260.96,33055.74
672,002356,赫美集团,1.93,3.0,5463.89,4645.2,10559.15,13924.24
673,002339,积成电子,3.27,2.15,4407.67,3673.25,14410.57,7898.45
674,002331,皖通科技,2.09,2.93,3318.51,2626.73,6949.44,7687.27
675,002312,*ST三泰,-0.8,-36.11,4747.61,3611.11,-3792.79,-130383.54
676,002280,联络互动,8.14,9.79,3880.42,3611.88,31596.54,35363.09
677,002269,美邦服饰,-0.71,0.06,60422.85,58751.61,-43192.15,3615.86
678,002267,陕天然气,1.65,1.72,35571.85,29559.05,58627.17,50853.57
679,002264,新 华 都,-5.44,0.84,6868.59,6446.74,-37393.51,5438.36
680,002263,大 东 南,0.29,-3.93,5346.38,4717.84,1530.25,-18560.78
681,002260,德奥通航,0.56,0.24,-3841.0,2169.46,-2165.45,514.21
682,002256,兆新股份,1.32,3.19,3891.29,3633.44,5122.83,11593.49
683,002255,海陆重工,0.78,1.01,10928.51,7465.8,8480.47,7535.26
684,002252,上海莱士,10.63,15.39,13566.3,10479.08,144241.43,161315.36
685,002240,威华股份,3.9,0.35,-4994.79,6751.27,-19482.86,2340.58
686,002180,纳思达,12.51,2.21,2248.07,2765.09,28126.08,6107.51
687,002175,东方网络,11.69,7.01,456.4,872.83,5336.49,6117.07
688,002163,中航三鑫,-6.11,0.22,3762.18,4384.69,-23002.23,946.25
689,002148,北纬通信,-0.54,2.29,3550.32,3449.2,-1909.82,7883.05
690,002147,新光圆成,0.09,16.72,3780.39,9146.89,340.0,152965.62
691,002141,贤丰控股,2.16,6.21,319.25,135.8,688.46,843.42
692,002128,露天煤业,0.55,1.14,97767.77,72002.83,53384.45,82395.56
693,002113,天润数娱,0.06,10.18,-7147.56,531.7,-438.82,5411.31
694,002101,广东鸿图,2.81,5.74,4586.55,2894.38,12868.5,16608.65
695,002098,浔兴股份,2.31,5.66,3110.13,2094.39,7196.83,11849.59
696,002075,沙钢股份,0.49,-0.43,-16323.01,-51201.45,-8062.18,21999.55
697,002070,*ST众和,-2.3,-1.42,6393.81,3397.3,-14682.11,-4829.56
698,002050,三花智控,2.55,3.41,23785.39,25129.69,60540.69,85745.53
699,002012,凯恩股份,0.32,0.39,6104.42,2227.8,1930.02,868.91
